time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-16T22:15:13.417Z,-48.3166,165.0563,12.1,4.7,mb,,106,2.419,0.78,us,us6000fvap,2021-12-25T22:58:39.040Z,off the west coast of the South Island of New Zealand,earthquake,8.2,4.7,0.106,27,reviewed,us,us
2021-10-08T00:22:44.726Z,-58.3949,158.4445,10,4.8,mb,,105,3.916,0.76,us,us6000fu8d,2021-12-18T19:58:36.040Z,Macquarie Island region,earthquake,9.6,1.9,0.124,20,reviewed,us,us
2021-10-07T20:20:24.069Z,-58.8498,158.836,10,4.5,mb,,95,4.363,0.88,us,us6000fu19,2021-12-10T21:14:25.040Z,Macquarie Island region,earthquake,11.2,1.9,0.191,8,reviewed,us,us
2021-10-07T20:13:01.195Z,-58.7606,158.6067,10,5.8,mww,,26,4.277,0.99,us,us6000fssl,2021-12-10T21:14:20.040Z,Macquarie Island region,earthquake,10.1,1.7,0.068,21,reviewed,us,us
2021-09-19T14:10:34.891Z,-41.2951,172.0283,4.01,4.5,mb,,43,0.479,0.48,us,us7000fcp0,2021-12-03T15:01:33.040Z,"61 km NE of Westport, New Zealand",earthquake,5.5,5.9,0.205,10,reviewed,us,us
2021-09-13T17:00:36.915Z,-62.0549,164.685,10,4.6,mb,,106,8.153,1.11,us,us7000fc52,2021-11-23T15:11:31.040Z,Balleny Islands region,earthquake,12.9,1.9,0.136,16,reviewed,us,us
2021-09-02T09:11:54.619Z,-59.592,159.3673,10,4.5,mb,,140,5.112,0.75,us,us7000f9rl,2021-11-06T20:28:28.040Z,Macquarie Island region,earthquake,12.9,1.9,0.128,21,reviewed,us,us
2021-08-23T18:06:53.822Z,-53.882,159.2223,10,4.5,mb,,115,0.637,1.04,us,us7000f737,2021-11-02T14:56:16.040Z,Macquarie Island region,earthquake,8.8,1.9,0.15,13,reviewed,us,us
2021-08-08T22:19:11.094Z,-59.7858,159.5461,10,5.5,mww,,54,14.291,0.78,us,us6000f3ga,2021-10-23T15:45:54.040Z,Macquarie Island region,earthquake,12.6,1.8,0.098,10,reviewed,us,us
2021-07-29T05:00:54.496Z,-53.9249,158.706,10,5.4,mww,,125,0.593,0.55,us,us6000f02b,2021-10-03T05:23:01.040Z,Macquarie Island region,earthquake,6.9,1.8,0.093,11,reviewed,us,us
2021-07-28T14:07:11.475Z,-63.7675,172.8898,10,4.5,mb,,131,11.698,0.49,us,us6000f1xi,2021-10-03T05:24:25.040Z,Balleny Islands region,earthquake,14.3,1.9,0.181,10,reviewed,us,us
2021-05-31T04:09:01.562Z,-45.3501,166.7555,24.41,4.9,mwr,,58,0.302,1.06,us,us6000eg43,2022-01-17T06:45:12.277Z,"75 km W of Te Anau, New Zealand",earthquake,4.9,4.3,0.059,28,reviewed,us,us
2021-05-17T00:50:15.061Z,-63.7985,166.4133,10,4.9,mb,,99,13.864,0.32,us,us7000e3n5,2021-07-24T21:07:29.040Z,Balleny Islands region,earthquake,8.3,1.9,0.119,22,reviewed,us,us
2021-05-07T13:22:57.167Z,-53.8729,159.304,10,4.5,mb,,109,10.248,0.78,us,us7000e2hb,2021-07-23T18:08:36.040Z,Macquarie Island region,earthquake,8.2,1.9,0.135,16,reviewed,us,us
2021-05-05T03:58:18.474Z,-54.682,158.8123,8.95,4.8,mb,,96,0.202,0.41,us,us7000e08r,2021-07-10T20:15:27.040Z,Macquarie Island region,earthquake,7,3.8,0.104,29,reviewed,us,us
2021-02-23T04:07:28.958Z,-47.3594,165.7473,31.96,5.1,mwr,,41,1.355,0.97,us,us6000dkb5,2021-05-04T14:16:30.040Z,"206 km WSW of Riverton, New Zealand",earthquake,9.6,3.2,0.062,25,reviewed,us,us
2021-01-24T05:49:38.466Z,-51.1564,162.0798,10,5.3,mb,,39,12.997,0.68,us,us6000ddnu,2021-04-13T17:05:40.040Z,"Auckland Islands, New Zealand region",earthquake,10.5,1.8,0.092,39,reviewed,us,us
2021-01-24T05:47:53.359Z,-51.1903,161.9647,10,5.8,mww,,34,3.782,0.79,us,us7000d2ty,2021-04-13T17:05:39.040Z,north of Macquarie Island,earthquake,7.2,1.7,0.056,31,reviewed,us,us
2021-01-21T13:51:17.371Z,-45.0591,166.7414,10,4.8,mb,,68,0.499,1.03,us,us7000d22u,2021-03-27T21:05:54.040Z,"86 km WNW of Te Anau, New Zealand",earthquake,5.8,1.9,0.161,12,reviewed,us,us
2021-01-12T10:06:36.856Z,-63.16,171.5794,10,5.4,mww,,86,10.849,1.06,us,us6000d7p9,2021-03-20T21:24:41.040Z,Balleny Islands region,earthquake,6.8,1.9,0.089,12,reviewed,us,us
2021-01-11T04:45:42.638Z,-63.1803,170.7433,10,5.3,mwb,,34,14.682,0.75,us,us6000d7d3,2021-03-20T21:23:57.040Z,Balleny Islands region,earthquake,11.7,1.8,0.127,6,reviewed,us,us
2020-12-24T16:18:52.766Z,-42.5037,173.6866,4.29,4.5,mb,,102,0.14,0.56,us,us6000d2lb,2021-03-06T23:18:23.040Z,"106 km NE of Amberley, New Zealand",earthquake,3.8,5.3,0.27,6,reviewed,us,us
2020-12-20T16:55:50.040Z,-42.1496,173.6478,7.59,4.5,mb,,97,0.124,0.6,us,us7000csqc,2021-02-27T23:26:32.040Z,"74 km SSW of Blenheim, New Zealand",earthquake,2.1,5,0.312,5,reviewed,us,us
2020-12-17T16:40:56.421Z,-54.1092,159.3241,10,4.6,mb,,133,0.445,1.12,us,us6000d1va,2021-02-27T23:23:33.040Z,Macquarie Island region,earthquake,7.6,1.8,0.151,14,reviewed,us,us
2020-12-09T04:45:37.494Z,-63.7732,172.1401,10,4.6,mb,,108,14.184,0.71,us,us7000cqzk,2021-02-20T16:11:54.040Z,Balleny Islands region,earthquake,9.2,1.9,0.146,14,reviewed,us,us
2020-12-06T12:11:49.621Z,-61.919,154.7473,10,4.8,mb,,90,15.844,0.5,us,us7000cnmp,2021-02-12T22:39:41.040Z,Balleny Islands region,earthquake,13.8,1.9,0.107,27,reviewed,us,us
2020-12-01T20:52:57.066Z,-61.9496,154.7341,10,6,mww,,29,7.795,0.85,us,us7000clt8,2021-08-31T06:02:15.298Z,Balleny Islands region,earthquake,9.5,1.7,0.083,14,reviewed,us,us
2020-11-25T22:56:04.101Z,-61.913,154.9182,10,5.9,mww,,45,7.733,0.57,us,us7000cjr0,2021-02-06T18:28:14.040Z,Balleny Islands region,earthquake,9,1.7,0.098,10,reviewed,us,us
2020-11-21T18:00:54.615Z,-47.3316,165.5124,10,4.7,mb,,125,1.415,0.75,us,us6000crb6,2021-02-03T17:50:10.040Z,off the west coast of the South Island of New Zealand,earthquake,8.2,1.8,0.093,38,reviewed,us,us
2020-11-13T09:12:43.850Z,-53.1621,160.0486,10,5.7,mww,,51,1.487,0.43,us,us7000ceaa,2021-01-27T17:28:58.040Z,Macquarie Island region,earthquake,8.5,1.8,0.078,16,reviewed,us,us
2020-11-09T07:42:43.722Z,-52.3655,160.6367,10,4.7,mb,,93,2.361,0.61,us,us7000ccev,2021-01-23T22:25:38.040Z,Macquarie Island region,earthquake,7.4,1.8,0.12,21,reviewed,us,us
2020-11-03T08:03:41.117Z,-62.2808,164.6071,10,4.7,mb,,108,15.34,0.96,us,us7000c9mr,2021-01-18T23:02:07.040Z,Balleny Islands region,earthquake,8.2,1.9,0.112,24,reviewed,us,us
